"","point","mean","low","high","time"
"1","model predict (95% CI)",5.39233529095393,0.0938175611367991,22.752762030539,1993
"2","model predict (95% CI)",12.6551726235717,1.08231667277856,42.8797105663805,1994
"3","model predict (95% CI)",0.696451713733785,0.0795777613898914,2.19684841928073,1995
"4","model predict (95% CI)",1.95657440780183,0.214269640066273,6.4249988494797,1996
"5","model predict (95% CI)",0.985969309490993,0.104288807735719,3.23816988384699,1997
"6","model predict (95% CI)",1.55173744332525,0.196008628678066,5.41131251623012,1998
"7","model predict (95% CI)",1.97005932739091,0.331699415448415,6.05790322933951,1999
"8","model predict (95% CI)",2.40462898901276,0.311453632768267,7.58939918283263,2000
"9","model predict (95% CI)",1.37241079306195,0.0700627994516592,5.61719674022488,2001
"10","model predict (95% CI)",2.15413360635908,0.315183401905113,7.00512879430079,2002
"11","model predict (95% CI)",0.821225950912984,0.0305206676185661,2.97276899058366,2003
"12","model predict (95% CI)",1.98649698634037,0.317336325185056,5.8644294544928,2004
"13","model predict (95% CI)",0.248745461418204,0.00352688569716041,1.56111955546493,2005
"14","model predict (95% CI)",1.60133952337406,0.193902152385825,5.18358747201284,2006
