"","point","mean","low","high","time"
"1","model predict (95% CI)",1.75767298909901,0.913027042931882,3.25251951172218,1993
"2","model predict (95% CI)",1.68125059381593,0.817389021221663,2.78277730525432,1994
"3","model predict (95% CI)",1.59303985359651,0.713779781564955,2.8200080409595,1995
"4","model predict (95% CI)",1.89800903734201,1.08753182348776,3.12045165281341,1996
"5","model predict (95% CI)",2.02742856654293,0.90079170421693,3.74470840302141,1997
"6","model predict (95% CI)",2.09027927408339,1.05989256340881,3.47195661064716,1998
"7","model predict (95% CI)",1.96033799114798,0.960142210128357,3.6291910442023,1999
"8","model predict (95% CI)",2.07866864491868,0.872918003284781,4.01755273713748,2000
"9","model predict (95% CI)",1.85325082667551,0.904695115814379,3.48867119273369,2001
"10","model predict (95% CI)",2.04795262828304,0.964307234560919,3.38209318681627,2002
"11","model predict (95% CI)",1.96062335023758,0.996390986765867,3.54668464233175,2003
"12","model predict (95% CI)",2.14706436846294,0.931437099618668,4.62117277237445,2004
"13","model predict (95% CI)",1.99617972251599,0.895510417668621,3.83265357445033,2005
"14","model predict (95% CI)",2.36919883120941,1.27159597926162,4.69678585291085,2006
