"","point","mean","low","high","time"
"1","model predict (95% CI)",0.823522421601488,0.492902802832057,0.993069695096948,1993
"2","model predict (95% CI)",0.793001981468936,0.374315923398927,0.992500141946721,1994
"3","model predict (95% CI)",0.868774343724012,0.596891846848566,0.995785402403187,1995
"4","model predict (95% CI)",0.873169917278867,0.538212532279021,0.994107812106466,1996
"5","model predict (95% CI)",0.823645858372549,0.37794916892998,0.994771915791472,1997
"6","model predict (95% CI)",0.800884341138569,0.270317255024012,0.993093154176067,1998
"7","model predict (95% CI)",0.839164231456166,0.413959773674961,0.994476839277121,1999
"8","model predict (95% CI)",0.836440100648386,0.464430908824646,0.991225445496133,2000
"9","model predict (95% CI)",0.756045132006569,0.259660075412832,0.99324818849652,2001
"10","model predict (95% CI)",0.85845327131766,0.545617763140045,0.993233494021024,2002
"11","model predict (95% CI)",0.781724605930298,0.282306259276946,0.995068952238145,2003
"12","model predict (95% CI)",0.86045675003919,0.492493625139447,0.997086576410048,2004
"13","model predict (95% CI)",0.561902722123506,0.0712046109423549,0.975346905448578,2005
"14","model predict (95% CI)",0.773754718228317,0.310867331610961,0.991597093406022,2006
