"","point","mean","low","high","time"
"1","model predict (95% CI)",0.704747291268947,0.466127170170145,1.26106118435553,1993
"2","model predict (95% CI)",0.514511890862944,0.342230427459246,0.790770175846122,1994
"3","model predict (95% CI)",0.817131541150885,0.449134282367913,1.8539013810193,1995
"4","model predict (95% CI)",0.945787279043198,0.505752965326864,1.65938009091878,1996
"5","model predict (95% CI)",0.90355895349281,0.521985158272551,1.51664058018683,1997
"6","model predict (95% CI)",0.919275680980474,0.588765061896213,1.39470266085779,1998
"7","model predict (95% CI)",0.870801359898361,0.591508719051747,1.29577017374268,1999
"8","model predict (95% CI)",0.771914991387751,0.504305684895738,1.19694051767027,2000
"9","model predict (95% CI)",0.78342044227958,0.511303052428053,1.16647006648331,2001
"10","model predict (95% CI)",0.801459681371433,0.560228899573834,1.13330652921006,2002
"11","model predict (95% CI)",0.739693513904253,0.388188491077129,1.22650969136118,2003
"12","model predict (95% CI)",0.920464373703173,0.575308732202079,1.42133717021391,2004
"13","model predict (95% CI)",0.946523983909742,0.55046270134004,1.73355661544316,2005
"14","model predict (95% CI)",1.25033027992219,0.448065312503025,2.7314801657904,2006
