"","point","mean","low","high","time"
"1","model predict (95% CI)",17.5539802114508,11.4300886267433,25.963779962637,1993
"2","model predict (95% CI)",3.89395604251311,1.81310104368022,6.37797164625157,1994
"3","model predict (95% CI)",19.6473054592089,13.5964909760996,26.467743252849,1995
"4","model predict (95% CI)",5.94219929638736,3.75271174621733,8.99031948032311,1996
"5","model predict (95% CI)",4.21672571968918,2.0451094754479,6.42428966543278,1997
"6","model predict (95% CI)",1.11309744590287,0.257562375096528,2.14178742477225,1998
"7","model predict (95% CI)",1.7417366621559,0.833919569003056,3.0670862423283,1999
"8","model predict (95% CI)",1.5366412643159,0.693809039103775,2.59866064792627,2000
"9","model predict (95% CI)",0.647346797087263,0.180171156947952,1.34918130531947,2001
"10","model predict (95% CI)",1.84678546043599,0.954123215542492,3.21106427082608,2002
"11","model predict (95% CI)",2.37799193871429,0.7717665457508,4.4109091799369,2003
"12","model predict (95% CI)",1.39396039454553,0.52087746861191,2.43730058433661,2004
"13","model predict (95% CI)",1.74630698364008,0.235315305726575,3.47698060843903,2005
"14","model predict (95% CI)",2.04324067568181,0.741585136837965,4.10533800558281,2006
"X1993","data",20,20,20,1993
"X1994","data",6,6,6,1994
"X1995","data",18,18,18,1995
"X1996","data",7,7,7,1996
"X1997","data",5,5,5,1997
"X1998","data",1,1,1,1998
"X1999","data",2,2,2,1999
"X2000","data",2,2,2,2000
"X2001","data",1,1,1,2001
"X2002","data",2,2,2,2002
"X2003","data",1,1,1,2003
"X2004","data",1,1,1,2004
"X2005","data",0,0,0,2005
"X2006","data",2,2,2,2006
