"","point","mean","low","high","time"
"1","model predict (95% CI)",0.79994355178027,0.152984506479178,0.999792011828134,1993
"2","model predict (95% CI)",0.842916623415833,0.244558200220601,0.999999944195643,1994
"3","model predict (95% CI)",0.863872767846349,0.370478173754469,0.999949249202831,1995
"4","model predict (95% CI)",0.821321820746751,0.169203077604976,0.99999034459593,1996
"5","model predict (95% CI)",0.856916183185969,0.368096641372935,0.999997710123584,1997
"6","model predict (95% CI)",0.840756695127088,0.277297027221955,0.999986997016033,1998
"7","model predict (95% CI)",0.780294619463624,0.148502802648988,0.999942747504021,1999
"8","model predict (95% CI)",0.800254199696929,0.261586897307706,0.999476703078403,2000
"9","model predict (95% CI)",0.848687612203317,0.257268050721594,0.999998039000566,2001
"10","model predict (95% CI)",0.855863613767575,0.396604842988319,0.999999821738529,2002
"11","model predict (95% CI)",0.816854653215977,0.202725521863342,0.999976764211234,2003
"12","model predict (95% CI)",0.827757028580324,0.304616032596924,0.999779540220109,2004
"13","model predict (95% CI)",0.807922831319026,0.245869473218443,0.999755461343425,2005
"14","model predict (95% CI)",0.716084702688765,0.0457242756782136,0.999935208401166,2006
