"","point","mean","low","high","time"
"1","model predict (95% CI)",0.881931066490722,0.712594764953984,0.982465886387797,1993
"2","model predict (95% CI)",0.887564651020064,0.744181093220197,0.987288802559848,1994
"3","model predict (95% CI)",0.91875455289374,0.801078581582803,0.990670456956865,1995
"4","model predict (95% CI)",0.899449742784828,0.761310112815862,0.989345222364856,1996
"5","model predict (95% CI)",0.812806736369913,0.602155043906617,0.968048202949147,1997
"6","model predict (95% CI)",0.839937423333914,0.627305409341971,0.981324175114334,1998
"7","model predict (95% CI)",0.823999100916158,0.608647696595313,0.982117469805226,1999
"8","model predict (95% CI)",0.870588586683041,0.684601508603381,0.984590932260401,2000
"9","model predict (95% CI)",0.883784581776661,0.718451826943323,0.986099794209317,2001
"10","model predict (95% CI)",0.851915326406328,0.648379368046731,0.980500520183566,2002
"11","model predict (95% CI)",0.888398380187563,0.724289648755112,0.986257190576703,2003
"12","model predict (95% CI)",0.883456350116463,0.719051395169718,0.988285314734921,2004
"13","model predict (95% CI)",0.805491324127621,0.576048556702354,0.970570065218534,2005
"14","model predict (95% CI)",0.723452004530813,0.387001651368748,0.957506207807406,2006
