"","point","mean","low","high","time"
"1","model predict (95% CI)",0.432342454589111,0.312856122904908,0.578782166757804,1993
"2","model predict (95% CI)",0.434311688724982,0.320410896726485,0.56722122316978,1994
"3","model predict (95% CI)",0.437396718197052,0.307302769480098,0.590791246629192,1995
"4","model predict (95% CI)",0.437457595715302,0.312164036608389,0.578674123223989,1996
"5","model predict (95% CI)",0.451535692149861,0.334394588089765,0.609215055917045,1997
"6","model predict (95% CI)",0.439033656044745,0.308543476223532,0.599306560064216,1998
"7","model predict (95% CI)",0.457577846449211,0.323454554683609,0.649981255106187,1999
"8","model predict (95% CI)",0.436865848244004,0.311214111073731,0.584196268184364,2000
"9","model predict (95% CI)",0.446921639123057,0.31625389012698,0.625005016625098,2001
"10","model predict (95% CI)",0.453463748702556,0.323550592563275,0.636112432067606,2002
"11","model predict (95% CI)",0.434063606404472,0.295926765018955,0.588031616179115,2003
"12","model predict (95% CI)",0.445367847434173,0.325565233261817,0.603729579676366,2004
"13","model predict (95% CI)",0.460885262452095,0.334373997540956,0.644784705160913,2005
"14","model predict (95% CI)",0.457450397737676,0.330902218261337,0.665480344544283,2006
