"","point","mean","low","high","time"
"1","model predict (95% CI)",0.618302147000602,0.171041478193233,0.945228629016206,1993
"2","model predict (95% CI)",0.486507164061873,0.149826666596532,0.914342133393093,1994
"3","model predict (95% CI)",0.806684450787071,0.525523344832063,0.974239488060236,1995
"4","model predict (95% CI)",0.76026524235624,0.420791470110998,0.968055334078206,1996
"5","model predict (95% CI)",0.715177323091144,0.390357815328777,0.962627367585269,1997
"6","model predict (95% CI)",0.830283174097534,0.554368558184093,0.984849050160775,1998
"7","model predict (95% CI)",0.702281112166875,0.305185065797155,0.970600743920727,1999
"8","model predict (95% CI)",0.838260202303662,0.575832934470151,0.984785970463975,2000
"9","model predict (95% CI)",0.703560262705357,0.254807915112168,0.964462784582711,2001
"10","model predict (95% CI)",0.878771830080762,0.66971488730829,0.988806231417702,2002
"11","model predict (95% CI)",0.882837166989703,0.683822616581606,0.988663009342157,2003
"12","model predict (95% CI)",0.785991441534516,0.474691819346098,0.978594473098309,2004
"13","model predict (95% CI)",0.882928141919213,0.698258620673743,0.990124920061963,2005
"14","model predict (95% CI)",0.895259277178939,0.721313312535926,0.9909782804317,2006
