"","point","mean","low","high","time"
"1","model predict (95% CI)",0.519827792914448,0.41038047533326,0.63575947488601,1992
"2","model predict (95% CI)",0.542095727208406,0.414480060508115,0.687724164703205,1993
"3","model predict (95% CI)",0.230452793481119,0.174851754408127,0.29454187434338,1994
"4","model predict (95% CI)",0.48377658797854,0.339944125464059,0.647406207232515,1995
"5","model predict (95% CI)",0.695801502356827,0.517906328186449,0.88214309491633,1996
"6","model predict (95% CI)",0.671193615391428,0.501245715425404,0.845009259626327,1997
"7","model predict (95% CI)",0.362949629282921,0.258520873382661,0.487031974011722,1998
"8","model predict (95% CI)",0.733848277986863,0.566629656085624,0.897578607505913,1999
"9","model predict (95% CI)",0.486449694470428,0.358041628169811,0.645468635365051,2000
"10","model predict (95% CI)",0.438484361948014,0.336725502551726,0.550256123667651,2001
"11","model predict (95% CI)",0.596167937087177,0.471760145223602,0.730882903801479,2002
"12","model predict (95% CI)",0.760067376401193,0.596847449208735,0.919652429820572,2003
"13","model predict (95% CI)",0.38785005743012,0.29246524635635,0.493498504841155,2004
"14","model predict (95% CI)",0.562009550592793,0.426866238678437,0.717505369946355,2005
"15","model predict (95% CI)",0.766134459988185,0.556846648998126,0.94800112252797,2006
