"","point","mean","low","high","time"
"1","model predict (95% CI)",341.573577978166,264.826368126153,444.337269360395,1993
"2","model predict (95% CI)",376.798068999629,319.725663960636,448.643430310554,1994
"3","model predict (95% CI)",147.935474021933,119.946092723547,183.610862756913,1995
"4","model predict (95% CI)",102.664860716657,81.6725169733514,126.330946598487,1996
"5","model predict (95% CI)",69.7319922210355,52.5110779424644,92.0684969091978,1997
"6","model predict (95% CI)",68.0384452108018,51.0077160246669,86.6069706965911,1998
"7","model predict (95% CI)",70.4107358543102,54.2357051036256,89.9098934332088,1999
"8","model predict (95% CI)",77.3776294413308,59.3543548855569,97.2916354052736,2000
"9","model predict (95% CI)",90.1747548415537,69.2461030874571,112.84254123205,2001
"10","model predict (95% CI)",91.3355470560108,70.6735337478358,113.13127887307,2002
"11","model predict (95% CI)",86.9077176105194,66.1858190071276,108.194151529774,2003
"12","model predict (95% CI)",86.4704411953698,60.8980575151654,115.15741511989,2004
"13","model predict (95% CI)",73.6105762500182,49.021086642077,102.575233915357,2005
"14","model predict (95% CI)",46.9266183752122,23.6067414863916,78.7793602801246,2006
