"","point","mean","low","high","time"
"1","model predict (95% CI)",31.1701528675476,2.57400653568591,100.579300801176,1993
"2","model predict (95% CI)",48.6175355712233,3.41728048879909,164.974007920082,1994
"3","model predict (95% CI)",127.168977505727,33.7947868176635,243.568721005317,1995
"4","model predict (95% CI)",44.8937643122084,8.55114956057178,101.683878190533,1996
"5","model predict (95% CI)",48.8418850061457,4.53362867523418,135.854385998307,1997
"6","model predict (95% CI)",43.6657123400784,10.8638735055724,95.4299466389381,1998
"7","model predict (95% CI)",28.392810924989,3.40553938270389,60.5227802256961,1999
"8","model predict (95% CI)",26.4355493119161,6.30416590514103,53.8765280274981,2000
"9","model predict (95% CI)",12.770269710283,1.47124138567715,32.1296309085727,2001
"10","model predict (95% CI)",20.4845514493519,4.7741241618391,46.6641864654051,2002
"11","model predict (95% CI)",36.2162512687329,12.3214276455659,73.5216500347212,2003
"12","model predict (95% CI)",25.3720008193268,5.46585498478064,55.3416842670295,2004
"13","model predict (95% CI)",32.8235699575457,11.1588055850425,64.9763383788182,2005
"14","model predict (95% CI)",27.1007049468045,7.70338714259296,60.4383425669055,2006
"X1993","data",15,15,15,1993
"X1994","data",10,10,10,1994
"X1995","data",68,68,68,1995
"X1996","data",35,35,35,1996
"X1997","data",34,34,34,1997
"X1998","data",20,20,20,1998
"X1999","data",10,10,10,1999
"X2000","data",18,18,18,2000
"X2001","data",3,3,3,2001
"X2002","data",35,35,35,2002
"X2003","data",47,47,47,2003
"X2004","data",23,23,23,2004
"X2005","data",47,47,47,2005
"X2006","data",44,44,44,2006
