"","point","mean","low","high","time"
"1","model predict (95% CI)",22.8304414934146,4.83885059008647,62.7764516596338,1993
"2","model predict (95% CI)",10.5004532307671,2.23924579005699,28.4497317443885,1994
"3","model predict (95% CI)",26.0748058561297,3.92427043448798,64.0695304059522,1995
"4","model predict (95% CI)",11.0574577826875,2.61647566715768,29.1471267954485,1996
"5","model predict (95% CI)",4.49604949453178,0.818149882251842,12.274404874721,1997
"6","model predict (95% CI)",4.95998851876613,1.41960243037655,11.106225482852,1998
"7","model predict (95% CI)",4.7229241289502,1.12686944936341,10.9760904079807,1999
"8","model predict (95% CI)",3.2602695359784,0.359962215783046,7.97400936233204,2000
"9","model predict (95% CI)",3.79389781876809,1.06161882374995,9.55121304796002,2001
"10","model predict (95% CI)",3.36466504356949,0.30713573634132,7.97949080691561,2002
"11","model predict (95% CI)",4.71206706221763,1.23545225732801,11.3869879708317,2003
"12","model predict (95% CI)",1.85826479449269,0.0984744504473145,5.05614480175555,2004
"13","model predict (95% CI)",4.66125384846906,0.8473562509831,10.6038453711955,2005
"14","model predict (95% CI)",4.91299319479031,0.992904985632176,12.4432239034396,2006
"X1993","data",29,29,29,1993
"X1994","data",3,3,3,1994
"X1995","data",28,28,28,1995
"X1996","data",12,12,12,1996
"X1997","data",2,2,2,1997
"X1998","data",3,3,3,1998
"X1999","data",3,3,3,1999
"X2000","data",2,2,2,2000
"X2001","data",2,2,2,2001
"X2002","data",5,5,5,2002
"X2003","data",3,3,3,2003
"X2004","data",4,4,4,2004
"X2005","data",3,3,3,2005
"X2006","data",11,11,11,2006
