"","point","mean","low","high","time"
"1","model predict (95% CI)",0.690178492261944,0.447538064352159,1.1181489796106,1993
"2","model predict (95% CI)",0.504230284694084,0.347269879834574,0.836300359913358,1994
"3","model predict (95% CI)",0.748052811865752,0.42223158231794,1.38054892361157,1995
"4","model predict (95% CI)",0.876347207666089,0.465430390889142,1.59988258659783,1996
"5","model predict (95% CI)",0.906452012081938,0.517994975358016,1.489437087546,1997
"6","model predict (95% CI)",0.931328854213777,0.598805340484289,1.42712349422641,1998
"7","model predict (95% CI)",0.896886531510148,0.590105357400064,1.34583579834912,1999
"8","model predict (95% CI)",0.754817852494067,0.467747185236122,1.16674727394631,2000
"9","model predict (95% CI)",0.798342947306708,0.52319561850334,1.22738687051348,2001
"10","model predict (95% CI)",0.803929290419018,0.543983654460598,1.1756100277607,2002
"11","model predict (95% CI)",0.737276194457519,0.387396217819435,1.25721892364946,2003
"12","model predict (95% CI)",0.95023443776193,0.590399607568821,1.48421479492682,2004
"13","model predict (95% CI)",0.960509790890172,0.547937806907518,1.65059824890123,2005
"14","model predict (95% CI)",1.34677379916306,0.494609187347531,2.84574883531456,2006
