"","point","mean","low","high","time"
"1","model predict (95% CI)",0.528089868997499,0.421681308014004,0.634254439486778,1992
"2","model predict (95% CI)",0.559974810297147,0.443771436343873,0.704691419138565,1993
"3","model predict (95% CI)",0.236850090376085,0.180878264995716,0.302942728713949,1994
"4","model predict (95% CI)",0.495174975859441,0.360361688693352,0.648091020395523,1995
"5","model predict (95% CI)",0.702837519268564,0.534226355423395,0.888041570080749,1996
"6","model predict (95% CI)",0.673018142267167,0.50238195307955,0.852328977159565,1997
"7","model predict (95% CI)",0.364698715097237,0.260294000746303,0.489042179604916,1998
"8","model predict (95% CI)",0.733953565475667,0.559174329681611,0.902057324412381,1999
"9","model predict (95% CI)",0.493725287641783,0.353874723480954,0.653339549621433,2000
"10","model predict (95% CI)",0.438916309039344,0.33398866535769,0.552680247697901,2001
"11","model predict (95% CI)",0.59416669099162,0.470162935706138,0.729808663473395,2002
"12","model predict (95% CI)",0.761096027796086,0.602919922306145,0.915527438776032,2003
"13","model predict (95% CI)",0.3867334130575,0.295830256591114,0.49500709252388,2004
"14","model predict (95% CI)",0.562129295835829,0.424877579793932,0.707492367960075,2005
"15","model predict (95% CI)",0.763796509054984,0.558486147204798,0.944201260094851,2006
