"","point","mean","low","high","time"
"1","model predict (95% CI)",0.452139235743723,0.32007251970027,0.614825217309297,1993
"2","model predict (95% CI)",0.436791867027675,0.268600912533446,0.627661249824006,1994
"3","model predict (95% CI)",0.447149068902989,0.340719404604243,0.558997635832728,1995
"4","model predict (95% CI)",0.477257801902188,0.325732314789516,0.640384145180266,1996
"5","model predict (95% CI)",0.489408681682525,0.38837593760828,0.592436650932857,1997
"6","model predict (95% CI)",0.529954704199168,0.377609476370503,0.684190716227831,1998
"7","model predict (95% CI)",0.503004481845033,0.377567559772647,0.622591325957984,1999
"8","model predict (95% CI)",0.494513763761873,0.344066939941176,0.652964887576504,2000
"9","model predict (95% CI)",0.465980446729339,0.360643268450824,0.571753433450167,2001
"10","model predict (95% CI)",0.40951878112537,0.31385442001395,0.514300848427297,2002
"11","model predict (95% CI)",0.464230623975477,0.314721435547843,0.621323070463696,2003
"12","model predict (95% CI)",0.475774158974317,0.372852105658586,0.580260664752488,2004
"13","model predict (95% CI)",0.448128142940682,0.341597818069066,0.558797574087684,2005
"14","model predict (95% CI)",0.485809201117475,0.3174967482986,0.663138980362342,2006
