"","point","mean","low","high","time"
"1","model predict (95% CI)",75.6562438482447,63.1666352697699,87.6852526490116,1993
"2","model predict (95% CI)",26.1535912010725,19.7597423531397,33.466789339425,1994
"3","model predict (95% CI)",101.377695050783,84.6686876228278,120.152982619546,1995
"4","model predict (95% CI)",35.575059273473,27.2520398216659,44.8372698967534,1996
"5","model predict (95% CI)",29.3940272567739,19.5571760320729,42.0342317122804,1997
"6","model predict (95% CI)",17.211800569344,11.9713483081621,23.5204349339915,1998
"7","model predict (95% CI)",20.1934928368862,13.9847240999182,28.5196362654004,1999
"8","model predict (95% CI)",18.7824389473958,13.1233107603833,25.5528772178099,2000
"9","model predict (95% CI)",11.7397738746014,7.47850474839017,17.0194257281674,2001
"10","model predict (95% CI)",20.5818701333575,14.2989906237066,28.2275533022995,2002
"11","model predict (95% CI)",25.6768998737239,18.3116880002354,34.9937406593346,2003
"12","model predict (95% CI)",10.7044046665588,5.94481286950772,16.5084342473455,2004
"13","model predict (95% CI)",31.6086401271552,22.6112550816628,41.1363065022651,2005
"14","model predict (95% CI)",31.8800275123946,22.6183171629057,42.3458803058206,2006
"X1993","data",49,49,49,1993
"X1994","data",11,11,11,1994
"X1995","data",95,95,95,1995
"X1996","data",27,27,27,1996
"X1997","data",28,28,28,1997
"X1998","data",16,16,16,1998
"X1999","data",22,22,22,1999
"X2000","data",20,20,20,2000
"X2001","data",8,8,8,2001
"X2002","data",17,17,17,2002
"X2003","data",27,27,27,2003
"X2004","data",10,10,10,2004
"X2005","data",37,37,37,2005
"X2006","data",34,34,34,2006
