"","point","mean","low","high","time"
"1","model predict (95% CI)",1.57937066576553,0.502828844805544,2.97294919724026,1993
"2","model predict (95% CI)",1.45557646382731,0.419366705759277,2.43512808725499,1994
"3","model predict (95% CI)",1.50179624933594,0.549455142746439,2.65586704090286,1995
"4","model predict (95% CI)",1.90896837539474,0.644745032748287,3.94063865566969,1996
"5","model predict (95% CI)",2.29462005676538,0.745953434690995,5.76755909432323,1997
"6","model predict (95% CI)",2.14606371313727,0.691107420269194,4.57555331559523,1998
"7","model predict (95% CI)",2.12947961367679,0.671545702586215,4.94846483700791,1999
"8","model predict (95% CI)",2.25015008940703,0.791977192750254,5.32981105769719,2000
"9","model predict (95% CI)",2.06731847831305,0.698923592892859,5.12842849343674,2001
"10","model predict (95% CI)",2.28827943506756,0.744674493903332,5.41920186413881,2002
"11","model predict (95% CI)",2.09490995777786,0.749105686520884,4.6373684532981,2003
"12","model predict (95% CI)",2.21919216174185,0.662425455253125,5.18764081462411,2004
"13","model predict (95% CI)",2.0971669616168,0.658033622935407,4.88226706820695,2005
"14","model predict (95% CI)",2.57768780489308,0.877982017641483,6.57734873254683,2006
