"","point","mean","low","high","time"
"1","model predict (95% CI)",0.519447770562835,0.348352797785862,0.746077121066357,1993
"2","model predict (95% CI)",0.499122327186675,0.297493844770933,0.68648655518689,1994
"3","model predict (95% CI)",0.462829278019375,0.359241957338723,0.579183042006318,1995
"4","model predict (95% CI)",0.485781113642972,0.348256124507825,0.623095389298877,1996
"5","model predict (95% CI)",0.498382365202235,0.394109818471039,0.601121978593158,1997
"6","model predict (95% CI)",0.554078278903839,0.389440592113053,0.698041780984853,1998
"7","model predict (95% CI)",0.529713158218567,0.39708032626891,0.653206281034628,1999
"8","model predict (95% CI)",0.523132954185817,0.363047519299823,0.675826243234407,2000
"9","model predict (95% CI)",0.47536056829186,0.367769670371418,0.584401833839128,2001
"10","model predict (95% CI)",0.430365769494619,0.329885650817406,0.533553732785085,2002
"11","model predict (95% CI)",0.468629022987977,0.327261037294955,0.617291409190914,2003
"12","model predict (95% CI)",0.484396834683134,0.373873131977506,0.588367888645166,2004
"13","model predict (95% CI)",0.452072108101328,0.340105153025453,0.562812471228922,2005
"14","model predict (95% CI)",0.4981718818287,0.312553479054372,0.685820762419616,2006
