"","point","mean","low","high","time"
"1","model predict (95% CI)",11.66925620922,0.702213398279699,45.7661333203434,1993
"2","model predict (95% CI)",0.389767813031369,0.0178609108066714,1.88261185587836,1994
"3","model predict (95% CI)",1.73758907953585,0.182703603933422,6.00861946333624,1995
"4","model predict (95% CI)",1.05316573243536,0.120455666236206,3.82243249892807,1996
"5","model predict (95% CI)",0.449294062876686,0.0796329546090262,1.48835828920367,1997
"6","model predict (95% CI)",0.327896236428205,0.0575986962442869,1.08822841980676,1998
"7","model predict (95% CI)",0.20912298656472,0.0364788683148277,0.641481230830621,1999
"8","model predict (95% CI)",0.262286663228132,0.0503131466553206,0.733993588641634,2000
"9","model predict (95% CI)",0.32365259376354,0.0700546423725278,0.845772612673324,2001
"10","model predict (95% CI)",0.124608738408309,0.0158672830348104,0.413081306844629,2002
"11","model predict (95% CI)",0.248395633918168,0.0332412957855892,0.753656914061019,2003
"12","model predict (95% CI)",0.163003145695616,0.0191474026229073,0.528566034547421,2004
"13","model predict (95% CI)",0.433859365026844,0.0786127603631243,1.20528627807047,2005
"14","model predict (95% CI)",0.167439608098451,0.0238962555496532,0.554035443806517,2006
"X1993","data",15,15,15,1993
"X1994","data",0,0,0,1994
"X1995","data",3,3,3,1995
"X1996","data",8,8,8,1996
"X1997","data",4,4,4,1997
"X1998","data",1,1,1,1998
"X1999","data",1,1,1,1999
"X2000","data",2,2,2,2000
"X2001","data",1,1,1,2001
"X2002","data",0,0,0,2002
"X2003","data",3,3,3,2003
"X2004","data",0,0,0,2004
"X2005","data",3,3,3,2005
"X2006","data",1,1,1,2006
