"","point","mean","low","high","time"
"1","model predict (95% CI)",0.440276960234784,0.30525483955099,0.616101277899603,1993
"2","model predict (95% CI)",0.442392855597509,0.258349660659481,0.649531577009425,1994
"3","model predict (95% CI)",0.447015314819823,0.334854648811696,0.574314047679547,1995
"4","model predict (95% CI)",0.473891871168763,0.331371324368422,0.644950995222928,1996
"5","model predict (95% CI)",0.48893397078328,0.381216348321414,0.584778980665199,1997
"6","model predict (95% CI)",0.531502208721029,0.375749690159801,0.673136065972461,1998
"7","model predict (95% CI)",0.507156417188549,0.390262412706305,0.621292120498265,1999
"8","model predict (95% CI)",0.494844119906,0.336049236093918,0.660237387003832,2000
"9","model predict (95% CI)",0.469506546808684,0.35823321699347,0.581657129432215,2001
"10","model predict (95% CI)",0.41095241045763,0.31656520446807,0.515468380001611,2002
"11","model predict (95% CI)",0.459109767935605,0.305934792802266,0.615777463580998,2003
"12","model predict (95% CI)",0.477237704000839,0.37508327844986,0.586568203011223,2004
"13","model predict (95% CI)",0.4459278746078,0.334920620858038,0.555360208682555,2005
"14","model predict (95% CI)",0.485755129920495,0.308823927903163,0.674272375827002,2006
