"","point","mean","low","high","time"
"1","model predict (95% CI)",0.855545834876482,0.498593183942127,0.994330245450144,1993
"2","model predict (95% CI)",0.806372358677542,0.450816025515275,0.992257068459178,1994
"3","model predict (95% CI)",0.800004051358476,0.43229021903628,0.992971351878166,1995
"4","model predict (95% CI)",0.707475651856399,0.321693237013544,0.98935557782456,1996
"5","model predict (95% CI)",0.683891979277708,0.331926972381585,0.984298815176341,1997
"6","model predict (95% CI)",0.827296771880501,0.493662738178273,0.994903600979604,1998
"7","model predict (95% CI)",0.904913018972041,0.640911478142149,0.995845572643795,1999
"8","model predict (95% CI)",0.906694942513317,0.687009134285417,0.995186111686976,2000
"9","model predict (95% CI)",0.87360048742673,0.601522030513954,0.995800539206577,2001
"10","model predict (95% CI)",0.877196837239341,0.61034281391164,0.994382520081475,2002
"11","model predict (95% CI)",0.919301277025433,0.710522842423068,0.997226681772858,2003
"12","model predict (95% CI)",0.724103099873391,0.33325059575876,0.9934389649312,2004
"13","model predict (95% CI)",0.907472313503394,0.664789872092511,0.99645707119303,2005
"14","model predict (95% CI)",0.900833070255283,0.653529604490487,0.995785331011794,2006
